Var,Unit,Reg,Item,Macro,Year,Val
NUTR,gfat/cap/d,CAN,VEGOIL+,SSP2,2040,2.6
NUTR,gfat/cap/d,CAN,VEGOIL+,SSP2,2050,2.6
NUTR,gfat/cap/d,CAN,ANIMOTH+,SSP2,2000,14.2
NUTR,gfat/cap/d,CAN,ANIMOTH+,SSP2,2010,13.4
NUTR,gfat/cap/d,CAN,ANIMOTH+,SSP2,2020,13
NUTR,gfat/cap/d,CAN,ANIMOTH+,SSP2,2030,12.7
NUTR,gfat/cap/d,CAN,ANIMOTH+,SSP2,2040,12.5
NUTR,gfat/cap/d,CAN,ANIMOTH+,SSP2,2050,12.3
NUTR,gfat/cap/d,CAN,AQUAFOOD+,SSP2,2000,1.2
NUTR,gfat/cap/d,CAN,AQUAFOOD+,SSP2,2010,1.2
NUTR,gfat/cap/d,CAN,AQUAFOOD+,SSP2,2020,1.3
NUTR,gfat/cap/d,CAN,AQUAFOOD+,SSP2,2030,1.3
NUTR,gfat/cap/d,CAN,AQUAFOOD+,SSP2,2040,1.3
NUTR,gfat/cap/d,CAN,AQUAFOOD+,SSP2,2050,1.3
NUTR,gfat/cap/d,CAN,OTHER+,SSP2,2000,0.6
NUTR,gfat/cap/d,CAN,OTHER+,SSP2,2010,0.6
NUTR,gfat/cap/d,CAN,OTHER+,SSP2,2020,0.6
NUTR,gfat/cap/d,CAN,OTHER+,SSP2,2030,0.6
NUTR,gfat/cap/d,CAN,OTHER+,SSP2,2040,0.6
NUTR,gfat/cap/d,CAN,OTHER+,SSP2,2050,0.6
NUTR,gfat/cap/d,CHN,TOT,SSP2,2000,74.7
NUTR,gfat/cap/d,CHN,TOT,SSP2,2010,90.2
NUTR,gfat/cap/d,CHN,TOT,SSP2,2020,108.6
NUTR,gfat/cap/d,CHN,TOT,SSP2,2030,124.5
NUTR,gfat/cap/d,CHN,TOT,SSP2,2040,133.4
NUTR,gfat/cap/d,CHN,TOT,SSP2,2050,139.7
NUTR,gfat/cap/d,CHN,BVMEAT,SSP2,2000,1.7
NUTR,gfat/cap/d,CHN,BVMEAT,SSP2,2010,2.1
NUTR,gfat/cap/d,CHN,BVMEAT,SSP2,2020,2.7
NUTR,gfat/cap/d,CHN,BVMEAT,SSP2,2030,3.2
NUTR,gfat/cap/d,CHN,BVMEAT,SSP2,2040,3.7
NUTR,gfat/cap/d,CHN,BVMEAT,SSP2,2050,4.1
NUTR,gfat/cap/d,CHN,SGMEAT,SSP2,2000,0.9
NUTR,gfat/cap/d,CHN,SGMEAT,SSP2,2010,1.1
NUTR,gfat/cap/d,CHN,SGMEAT,SSP2,2020,1.3
NUTR,gfat/cap/d,CHN,SGMEAT,SSP2,2030,1.6
NUTR,gfat/cap/d,CHN,SGMEAT,SSP2,2040,2
NUTR,gfat/cap/d,CHN,SGMEAT,SSP2,2050,2.4
NUTR,gfat/cap/d,CHN,PGMEAT,SSP2,2000,25.9
NUTR,gfat/cap/d,CHN,PGMEAT,SSP2,2010,28.9
NUTR,gfat/cap/d,CHN,PGMEAT,SSP2,2020,33.7
NUTR,gfat/cap/d,CHN,PGMEAT,SSP2,2030,36.9
NUTR,gfat/cap/d,CHN,PGMEAT,SSP2,2040,39
NUTR,gfat/cap/d,CHN,PGMEAT,SSP2,2050,40.4
NUTR,gfat/cap/d,CHN,PTMEAT,SSP2,2000,3.7
NUTR,gfat/cap/d,CHN,PTMEAT,SSP2,2010,4.7
NUTR,gfat/cap/d,CHN,PTMEAT,SSP2,2020,6.3
NUTR,gfat/cap/d,CHN,PTMEAT,SSP2,2030,7.4
NUTR,gfat/cap/d,CHN,PTMEAT,SSP2,2040,8.1
NUTR,gfat/cap/d,CHN,PTMEAT,SSP2,2050,8.5
NUTR,gfat/cap/d,CHN,ALMILK,SSP2,2000,1.3
NUTR,gfat/cap/d,CHN,ALMILK,SSP2,2010,2.8
NUTR,gfat/cap/d,CHN,ALMILK,SSP2,2020,4.9
NUTR,gfat/cap/d,CHN,ALMILK,SSP2,2030,7.7
NUTR,gfat/cap/d,CHN,ALMILK,SSP2,2040,9.2
NUTR,gfat/cap/d,CHN,ALMILK,SSP2,2050,10.6
NUTR,gfat/cap/d,CHN,PTEGGS,SSP2,2000,4.4
NUTR,gfat/cap/d,CHN,PTEGGS,SSP2,2010,5.1
NUTR,gfat/cap/d,CHN,PTEGGS,SSP2,2020,5.8
NUTR,gfat/cap/d,CHN,PTEGGS,SSP2,2030,6.2
NUTR,gfat/cap/d,CHN,PTEGGS,SSP2,2040,6.4
NUTR,gfat/cap/d,CHN,PTEGGS,SSP2,2050,6.6
NUTR,gfat/cap/d,CHN,BARL,SSP2,2000,0
NUTR,gfat/cap/d,CHN,BARL,SSP2,2010,0
NUTR,gfat/cap/d,CHN,BARL,SSP2,2020,0
NUTR,gfat/cap/d,CHN,BARL,SSP2,2030,0
NUTR,gfat/cap/d,CHN,BARL,SSP2,2040,0
NUTR,gfat/cap/d,CHN,BARL,SSP2,2050,0
NUTR,gfat/cap/d,CHN,CORN,SSP2,2000,0.2
NUTR,gfat/cap/d,CHN,CORN,SSP2,2010,0.1
NUTR,gfat/cap/d,CHN,CORN,SSP2,2020,0.1
NUTR,gfat/cap/d,CHN,CORN,SSP2,2030,0.1
NUTR,gfat/cap/d,CHN,CORN,SSP2,2040,0.1
NUTR,gfat/cap/d,CHN,CORN,SSP2,2050,0.1
NUTR,gfat/cap/d,CHN,GNUT,SSP2,2000,3
NUTR,gfat/cap/d,CHN,GNUT,SSP2,2010,3.8
NUTR,gfat/cap/d,CHN,GNUT,SSP2,2020,4.4
NUTR,gfat/cap/d,CHN,GNUT,SSP2,2030,4.8
NUTR,gfat/cap/d,CHN,GNUT,SSP2,2040,5.1
NUTR,gfat/cap/d,CHN,GNUT,SSP2,2050,5.3
NUTR,gfat/cap/d,CHN,MILL,SSP2,2000,0
NUTR,gfat/cap/d,CHN,MILL,SSP2,2010,0
NUTR,gfat/cap/d,CHN,MILL,SSP2,2020,0
NUTR,gfat/cap/d,CHN,MILL,SSP2,2030,0
NUTR,gfat/cap/d,CHN,MILL,SSP2,2040,0
NUTR,gfat/cap/d,CHN,MILL,SSP2,2050,0
NUTR,gfat/cap/d,CHN,POTA,SSP2,2000,0.1
NUTR,gfat/cap/d,CHN,POTA,SSP2,2010,0.1
NUTR,gfat/cap/d,CHN,POTA,SSP2,2020,0.1
NUTR,gfat/cap/d,CHN,POTA,SSP2,2030,0.1
NUTR,gfat/cap/d,CHN,POTA,SSP2,2040,0.1
NUTR,gfat/cap/d,CHN,POTA,SSP2,2050,0.1
NUTR,gfat/cap/d,CHN,RICE,SSP2,2000,3.1
NUTR,gfat/cap/d,CHN,RICE,SSP2,2010,3.2
NUTR,gfat/cap/d,CHN,RICE,SSP2,2020,3
NUTR,gfat/cap/d,CHN,RICE,SSP2,2030,2.9
NUTR,gfat/cap/d,CHN,RICE,SSP2,2040,2.9
NUTR,gfat/cap/d,CHN,RICE,SSP2,2050,2.8
NUTR,gfat/cap/d,CHN,SOYA,SSP2,2000,1.2
NUTR,gfat/cap/d,CHN,SOYA,SSP2,2010,2.2
NUTR,gfat/cap/d,CHN,SOYA,SSP2,2020,2.9
NUTR,gfat/cap/d,CHN,SOYA,SSP2,2030,3.4
NUTR,gfat/cap/d,CHN,SOYA,SSP2,2040,3.5
NUTR,gfat/cap/d,CHN,SOYA,SSP2,2050,3.6
NUTR,gfat/cap/d,CHN,SRGH,SSP2,2000,0.1
NUTR,gfat/cap/d,CHN,SRGH,SSP2,2010,0.1
NUTR,gfat/cap/d,CHN,SRGH,SSP2,2020,0.1
NUTR,gfat/cap/d,CHN,SRGH,SSP2,2030,0.1
NUTR,gfat/cap/d,CHN,SRGH,SSP2,2040,0.1
NUTR,gfat/cap/d,CHN,SRGH,SSP2,2050,0.1
NUTR,gfat/cap/d,CHN,SWPO,SSP2,2000,0.3
NUTR,gfat/cap/d,CHN,SWPO,SSP2,2010,0.2
NUTR,gfat/cap/d,CHN,SWPO,SSP2,2020,0.2
NUTR,gfat/cap/d,CHN,SWPO,SSP2,2030,0.2
NUTR,gfat/cap/d,CHN,SWPO,SSP2,2040,0.2
NUTR,gfat/cap/d,CHN,SWPO,SSP2,2050,0.2
NUTR,gfat/cap/d,CHN,WHEA,SSP2,2000,3.5
NUTR,gfat/cap/d,CHN,WHEA,SSP2,2010,3.4
NUTR,gfat/cap/d,CHN,WHEA,SSP2,2020,3.2
NUTR,gfat/cap/d,CHN,WHEA,SSP2,2030,3.2
NUTR,gfat/cap/d,CHN,WHEA,SSP2,2040,3.1
NUTR,gfat/cap/d,CHN,WHEA,SSP2,2050,3.1
NUTR,gfat/cap/d,CHN,CASS,SSP2,2000,0
NUTR,gfat/cap/d,CHN,CASS,SSP2,2010,0
NUTR,gfat/cap/d,CHN,CASS,SSP2,2020,0
NUTR,gfat/cap/d,CHN,CASS,SSP2,2030,0
NUTR,gfat/cap/d,CHN,CASS,SSP2,2040,0
NUTR,gfat/cap/d,CHN,CASS,SSP2,2050,0
NUTR,gfat/cap/d,CHN,PLSN,SSP2,2000,0
NUTR,gfat/cap/d,CHN,PLSN,SSP2,2010,0
NUTR,gfat/cap/d,CHN,PLSN,SSP2,2020,0
NUTR,gfat/cap/d,CHN,PLSN,SSP2,2030,0
NUTR,gfat/cap/d,CHN,PLSN,SSP2,2040,0
NUTR,gfat/cap/d,CHN,PLSN,SSP2,2050,0
NUTR,gfat/cap/d,CHN,BEAN,SSP2,2000,0
NUTR,gfat/cap/d,CHN,BEAN,SSP2,2010,0
NUTR,gfat/cap/d,CHN,BEAN,SSP2,2020,0
NUTR,gfat/cap/d,CHN,BEAN,SSP2,2030,0
NUTR,gfat/cap/d,CHN,BEAN,SSP2,2040,0
NUTR,gfat/cap/d,CHN,BEAN,SSP2,2050,0
NUTR,gfat/cap/d,CHN,COTO,SSP2,2000,1.5
NUTR,gfat/cap/d,CHN,COTO,SSP2,2010,2.5
NUTR,gfat/cap/d,CHN,COTO,SSP2,2020,3.4
NUTR,gfat/cap/d,CHN,COTO,SSP2,2030,4.9
NUTR,gfat/cap/d,CHN,COTO,SSP2,2040,6.3
NUTR,gfat/cap/d,CHN,COTO,SSP2,2050,6.7
NUTR,gfat/cap/d,CHN,GNUO,SSP2,2000,2.6
NUTR,gfat/cap/d,CHN,GNUO,SSP2,2010,3.3
NUTR,gfat/cap/d,CHN,GNUO,SSP2,2020,3.7
NUTR,gfat/cap/d,CHN,GNUO,SSP2,2030,4.1
NUTR,gfat/cap/d,CHN,GNUO,SSP2,2040,4.3
NUTR,gfat/cap/d,CHN,GNUO,SSP2,2050,4.5
NUTR,gfat/cap/d,CHN,CORO,SSP2,2000,0.2
NUTR,gfat/cap/d,CHN,CORO,SSP2,2010,0.1
NUTR,gfat/cap/d,CHN,CORO,SSP2,2020,0.1
NUTR,gfat/cap/d,CHN,CORO,SSP2,2030,0.1
NUTR,gfat/cap/d,CHN,CORO,SSP2,2040,0.1
NUTR,gfat/cap/d,CHN,CORO,SSP2,2050,0.1
NUTR,gfat/cap/d,CHN,PLMO,SSP2,2000,2.7
NUTR,gfat/cap/d,CHN,PLMO,SSP2,2010,4.1
NUTR,gfat/cap/d,CHN,PLMO,SSP2,2020,5.7
NUTR,gfat/cap/d,CHN,PLMO,SSP2,2030,6.7
NUTR,gfat/cap/d,CHN,PLMO,SSP2,2040,7.3
NUTR,gfat/cap/d,CHN,PLMO,SSP2,2050,7.6
NUTR,gfat/cap/d,CHN,RAPO,SSP2,2000,4.4
NUTR,gfat/cap/d,CHN,RAPO,SSP2,2010,3.9
NUTR,gfat/cap/d,CHN,RAPO,SSP2,2020,4.9
NUTR,gfat/cap/d,CHN,RAPO,SSP2,2030,5.9
NUTR,gfat/cap/d,CHN,RAPO,SSP2,2040,6.4
NUTR,gfat/cap/d,CHN,RAPO,SSP2,2050,6.8
NUTR,gfat/cap/d,CHN,SOYO,SSP2,2000,4.8
NUTR,gfat/cap/d,CHN,SOYO,SSP2,2010,8.6
NUTR,gfat/cap/d,CHN,SOYO,SSP2,2020,11.2
NUTR,gfat/cap/d,CHN,SOYO,SSP2,2030,13.4
NUTR,gfat/cap/d,CHN,SOYO,SSP2,2040,13.6
NUTR,gfat/cap/d,CHN,SOYO,SSP2,2050,14
NUTR,gfat/cap/d,CHN,SUNO,SSP2,2000,0.7
NUTR,gfat/cap/d,CHN,SUNO,SSP2,2010,0.3
NUTR,gfat/cap/d,CHN,SUNO,SSP2,2020,0.4
NUTR,gfat/cap/d,CHN,SUNO,SSP2,2030,0.4
NUTR,gfat/cap/d,CHN,SUNO,SSP2,2040,0.5
NUTR,gfat/cap/d,CHN,SUNO,SSP2,2050,0.5
NUTR,gfat/cap/d,CHN,CEREALS+,SSP2,2000,0
NUTR,gfat/cap/d,CHN,CEREALS+,SSP2,2010,0
NUTR,gfat/cap/d,CHN,CEREALS+,SSP2,2020,0
NUTR,gfat/cap/d,CHN,CEREALS+,SSP2,2030,0
NUTR,gfat/cap/d,CHN,CEREALS+,SSP2,2040,0
NUTR,gfat/cap/d,CHN,CEREALS+,SSP2,2050,0
NUTR,gfat/cap/d,CHN,ROOTS+,SSP2,2000,0
NUTR,gfat/cap/d,CHN,ROOTS+,SSP2,2010,0
NUTR,gfat/cap/d,CHN,ROOTS+,SSP2,2020,0
NUTR,gfat/cap/d,CHN,ROOTS+,SSP2,2030,0
NUTR,gfat/cap/d,CHN,ROOTS+,SSP2,2040,0
NUTR,gfat/cap/d,CHN,ROOTS+,SSP2,2050,0
NUTR,gfat/cap/d,CHN,PULSES+,SSP2,2000,0.1
NUTR,gfat/cap/d,CHN,PULSES+,SSP2,2010,0
NUTR,gfat/cap/d,CHN,PULSES+,SSP2,2020,0
NUTR,gfat/cap/d,CHN,PULSES+,SSP2,2030,0
NUTR,gfat/cap/d,CHN,PULSES+,SSP2,2040,0
NUTR,gfat/cap/d,CHN,PULSES+,SSP2,2050,0
NUTR,gfat/cap/d,CHN,OILSEEDS+,SSP2,2000,0.3
NUTR,gfat/cap/d,CHN,OILSEEDS+,SSP2,2010,0.5
NUTR,gfat/cap/d,CHN,OILSEEDS+,SSP2,2020,0.6
NUTR,gfat/cap/d,CHN,OILSEEDS+,SSP2,2030,0.7
NUTR,gfat/cap/d,CHN,OILSEEDS+,SSP2,2040,0.7
NUTR,gfat/cap/d,CHN,OILSEEDS+,SSP2,2050,0.7
NUTR,gfat/cap/d,CHN,VEGET+,SSP2,2000,1.3
NUTR,gfat/cap/d,CHN,VEGET+,SSP2,2010,1.6
NUTR,gfat/cap/d,CHN,VEGET+,SSP2,2020,1.9
NUTR,gfat/cap/d,CHN,VEGET+,SSP2,2030,2.1
NUTR,gfat/cap/d,CHN,VEGET+,SSP2,2040,2.3
NUTR,gfat/cap/d,CHN,VEGET+,SSP2,2050,2.3
NUTR,gfat/cap/d,CHN,FRUITS+,SSP2,2000,0.3
NUTR,gfat/cap/d,CHN,FRUITS+,SSP2,2010,0.4
NUTR,gfat/cap/d,CHN,FRUITS+,SSP2,2020,0.6
NUTR,gfat/cap/d,CHN,FRUITS+,SSP2,2030,0.7
NUTR,gfat/cap/d,CHN,FRUITS+,SSP2,2040,0.8
NUTR,gfat/cap/d,CHN,FRUITS+,SSP2,2050,0.8
NUTR,gfat/cap/d,CHN,TNUTS+,SSP2,2000,0.3
NUTR,gfat/cap/d,CHN,TNUTS+,SSP2,2010,0.4
NUTR,gfat/cap/d,CHN,TNUTS+,SSP2,2020,0.6
NUTR,gfat/cap/d,CHN,TNUTS+,SSP2,2030,0.7
NUTR,gfat/cap/d,CHN,TNUTS+,SSP2,2040,0.8
NUTR,gfat/cap/d,CHN,TNUTS+,SSP2,2050,0.8
NUTR,gfat/cap/d,CHN,VEGOIL+,SSP2,2000,1
NUTR,gfat/cap/d,CHN,VEGOIL+,SSP2,2010,1.4
NUTR,gfat/cap/d,CHN,VEGOIL+,SSP2,2020,1.8
NUTR,gfat/cap/d,CHN,VEGOIL+,SSP2,2030,2.1
NUTR,gfat/cap/d,CHN,VEGOIL+,SSP2,2040,2.3
NUTR,gfat/cap/d,CHN,VEGOIL+,SSP2,2050,2.4
NUTR,gfat/cap/d,CHN,OTMEAT+,SSP2,2000,0.1
NUTR,gfat/cap/d,CHN,OTMEAT+,SSP2,2010,0.1
NUTR,gfat/cap/d,CHN,OTMEAT+,SSP2,2020,0.1
NUTR,gfat/cap/d,CHN,OTMEAT+,SSP2,2030,0.1
NUTR,gfat/cap/d,CHN,OTMEAT+,SSP2,2040,0
NUTR,gfat/cap/d,CHN,OTMEAT+,SSP2,2050,0
NUTR,gfat/cap/d,CHN,ANIMOTH+,SSP2,2000,3.7
NUTR,gfat/cap/d,CHN,ANIMOTH+,SSP2,2010,3.2
NUTR,gfat/cap/d,CHN,ANIMOTH+,SSP2,2020,2.5
NUTR,gfat/cap/d,CHN,ANIMOTH+,SSP2,2030,2
NUTR,gfat/cap/d,CHN,ANIMOTH+,SSP2,2040,1.6
NUTR,gfat/cap/d,CHN,ANIMOTH+,SSP2,2050,1.3
NUTR,gfat/cap/d,CHN,AQUAFOOD+,SSP2,2000,1
NUTR,gfat/cap/d,CHN,AQUAFOOD+,SSP2,2010,1.5
NUTR,gfat/cap/d,CHN,AQUAFOOD+,SSP2,2020,2
NUTR,gfat/cap/d,CHN,AQUAFOOD+,SSP2,2030,2.4
NUTR,gfat/cap/d,CHN,AQUAFOOD+,SSP2,2040,2.7
NUTR,gfat/cap/d,CHN,AQUAFOOD+,SSP2,2050,2.8
NUTR,gfat/cap/d,CHN,OTHER+,SSP2,2000,0.1
NUTR,gfat/cap/d,CHN,OTHER+,SSP2,2010,0.1
NUTR,gfat/cap/d,CHN,OTHER+,SSP2,2020,0.1
NUTR,gfat/cap/d,CHN,OTHER+,SSP2,2030,0.1
NUTR,gfat/cap/d,CHN,OTHER+,SSP2,2040,0.1
NUTR,gfat/cap/d,CHN,OTHER+,SSP2,2050,0.1
NUTR,gfat/cap/d,CHN,PKRO,SSP2,2000,0
NUTR,gfat/cap/d,CHN,PKRO,SSP2,2010,0
NUTR,gfat/cap/d,CHN,PKRO,SSP2,2020,0.1
NUTR,gfat/cap/d,CHN,PKRO,SSP2,2030,0.1
NUTR,gfat/cap/d,CHN,PKRO,SSP2,2040,0.1
NUTR,gfat/cap/d,CHN,PKRO,SSP2,2050,0.1
NUTR,gfat/cap/d,IND,TOT,SSP2,2000,45.6
NUTR,gfat/cap/d,IND,TOT,SSP2,2010,56.6
NUTR,gfat/cap/d,IND,TOT,SSP2,2020,66.6
NUTR,gfat/cap/d,IND,TOT,SSP2,2030,75.3
NUTR,gfat/cap/d,IND,TOT,SSP2,2040,82.3
NUTR,gfat/cap/d,IND,TOT,SSP2,2050,88.2
NUTR,gfat/cap/d,IND,BVMEAT,SSP2,2000,0.4
NUTR,gfat/cap/d,IND,BVMEAT,SSP2,2010,0.4
NUTR,gfat/cap/d,IND,BVMEAT,SSP2,2020,0.4
NUTR,gfat/cap/d,IND,BVMEAT,SSP2,2030,0.4
NUTR,gfat/cap/d,IND,BVMEAT,SSP2,2040,0.4
NUTR,gfat/cap/d,IND,BVMEAT,SSP2,2050,0.5
NUTR,gfat/cap/d,IND,SGMEAT,SSP2,2000,0.2
NUTR,gfat/cap/d,IND,SGMEAT,SSP2,2010,0.3
NUTR,gfat/cap/d,IND,SGMEAT,SSP2,2020,0.3
NUTR,gfat/cap/d,IND,SGMEAT,SSP2,2030,0.4
NUTR,gfat/cap/d,IND,SGMEAT,SSP2,2040,0.4
NUTR,gfat/cap/d,IND,SGMEAT,SSP2,2050,0.5
NUTR,gfat/cap/d,IND,PGMEAT,SSP2,2000,0.4
NUTR,gfat/cap/d,IND,PGMEAT,SSP2,2010,0.4
NUTR,gfat/cap/d,IND,PGMEAT,SSP2,2020,0.5
NUTR,gfat/cap/d,IND,PGMEAT,SSP2,2030,0.6
NUTR,gfat/cap/d,IND,PGMEAT,SSP2,2040,0.6
NUTR,gfat/cap/d,IND,PGMEAT,SSP2,2050,0.6
NUTR,gfat/cap/d,IND,PTMEAT,SSP2,2000,0.2
NUTR,gfat/cap/d,IND,PTMEAT,SSP2,2010,0.3
NUTR,gfat/cap/d,IND,PTMEAT,SSP2,2020,0.4
NUTR,gfat/cap/d,IND,PTMEAT,SSP2,2030,0.6
NUTR,gfat/cap/d,IND,PTMEAT,SSP2,2040,0.9
NUTR,gfat/cap/d,IND,PTMEAT,SSP2,2050,1.2
NUTR,gfat/cap/d,IND,ALMILK,SSP2,2000,10.3
NUTR,gfat/cap/d,IND,ALMILK,SSP2,2010,11.6
NUTR,gfat/cap/d,IND,ALMILK,SSP2,2020,13.5
NUTR,gfat/cap/d,IND,ALMILK,SSP2,2030,15.3
NUTR,gfat/cap/d,IND,ALMILK,SSP2,2040,16.8
NUTR,gfat/cap/d,IND,ALMILK,SSP2,2050,18.2
NUTR,gfat/cap/d,IND,PTEGGS,SSP2,2000,0.4
NUTR,gfat/cap/d,IND,PTEGGS,SSP2,2010,0.6
NUTR,gfat/cap/d,IND,PTEGGS,SSP2,2020,0.7
NUTR,gfat/cap/d,IND,PTEGGS,SSP2,2030,1
NUTR,gfat/cap/d,IND,PTEGGS,SSP2,2040,1.4
NUTR,gfat/cap/d,IND,PTEGGS,SSP2,2050,2.2
NUTR,gfat/cap/d,IND,BARL,SSP2,2000,0
NUTR,gfat/cap/d,IND,BARL,SSP2,2010,0
NUTR,gfat/cap/d,IND,BARL,SSP2,2020,0
NUTR,gfat/cap/d,IND,BARL,SSP2,2030,0
NUTR,gfat/cap/d,IND,BARL,SSP2,2040,0
NUTR,gfat/cap/d,IND,BARL,SSP2,2050,0
NUTR,gfat/cap/d,IND,CORN,SSP2,2000,0.6
NUTR,gfat/cap/d,IND,CORN,SSP2,2010,0.6
NUTR,gfat/cap/d,IND,CORN,SSP2,2020,0.6
NUTR,gfat/cap/d,IND,CORN,SSP2,2030,0.6
NUTR,gfat/cap/d,IND,CORN,SSP2,2040,0.6
NUTR,gfat/cap/d,IND,CORN,SSP2,2050,0.6
NUTR,gfat/cap/d,IND,GNUT,SSP2,2000,0.4
NUTR,gfat/cap/d,IND,GNUT,SSP2,2010,0.5
NUTR,gfat/cap/d,IND,GNUT,SSP2,2020,0.6
NUTR,gfat/cap/d,IND,GNUT,SSP2,2030,0.7
NUTR,gfat/cap/d,IND,GNUT,SSP2,2040,0.8
NUTR,gfat/cap/d,IND,GNUT,SSP2,2050,0.8
NUTR,gfat/cap/d,IND,MILL,SSP2,2000,0.8
NUTR,gfat/cap/d,IND,MILL,SSP2,2010,0.8
NUTR,gfat/cap/d,IND,MILL,SSP2,2020,0.8
NUTR,gfat/cap/d,IND,MILL,SSP2,2030,0.8
NUTR,gfat/cap/d,IND,MILL,SSP2,2040,0.8
NUTR,gfat/cap/d,IND,MILL,SSP2,2050,0.8
NUTR,gfat/cap/d,IND,POTA,SSP2,2000,0
NUTR,gfat/cap/d,IND,POTA,SSP2,2010,0.1
NUTR,gfat/cap/d,IND,POTA,SSP2,2020,0.1
NUTR,gfat/cap/d,IND,POTA,SSP2,2030,0.1
NUTR,gfat/cap/d,IND,POTA,SSP2,2040,0.1
NUTR,gfat/cap/d,IND,POTA,SSP2,2050,0.1
NUTR,gfat/cap/d,IND,RAPE,SSP2,2000,1
NUTR,gfat/cap/d,IND,RAPE,SSP2,2010,1.2
NUTR,gfat/cap/d,IND,RAPE,SSP2,2020,1.5
NUTR,gfat/cap/d,IND,RAPE,SSP2,2030,1.6
NUTR,gfat/cap/d,IND,RAPE,SSP2,2040,1.8
NUTR,gfat/cap/d,IND,RAPE,SSP2,2050,1.9
NUTR,gfat/cap/d,IND,RICE,SSP2,2000,1.6
NUTR,gfat/cap/d,IND,RICE,SSP2,2010,1.6
NUTR,gfat/cap/d,IND,RICE,SSP2,2020,1.6
NUTR,gfat/cap/d,IND,RICE,SSP2,2030,1.5
NUTR,gfat/cap/d,IND,RICE,SSP2,2040,1.5
NUTR,gfat/cap/d,IND,RICE,SSP2,2050,1.5
NUTR,gfat/cap/d,IND,SOYA,SSP2,2000,0
NUTR,gfat/cap/d,IND,SOYA,SSP2,2010,0
NUTR,gfat/cap/d,IND,SOYA,SSP2,2020,0
NUTR,gfat/cap/d,IND,SOYA,SSP2,2030,0
NUTR,gfat/cap/d,IND,SOYA,SSP2,2040,0
NUTR,gfat/cap/d,IND,SOYA,SSP2,2050,0
NUTR,gfat/cap/d,IND,SRGH,SSP2,2000,0.6
NUTR,gfat/cap/d,IND,SRGH,SSP2,2010,0.6
NUTR,gfat/cap/d,IND,SRGH,SSP2,2020,0.6
NUTR,gfat/cap/d,IND,SRGH,SSP2,2030,0.6
NUTR,gfat/cap/d,IND,SRGH,SSP2,2040,0.6
NUTR,gfat/cap/d,IND,SRGH,SSP2,2050,0.6
NUTR,gfat/cap/d,IND,SWPO,SSP2,2000,0
NUTR,gfat/cap/d,IND,SWPO,SSP2,2010,0
NUTR,gfat/cap/d,IND,SWPO,SSP2,2020,0
NUTR,gfat/cap/d,IND,SWPO,SSP2,2030,0
NUTR,gfat/cap/d,IND,SWPO,SSP2,2040,0
NUTR,gfat/cap/d,IND,SWPO,SSP2,2050,0
NUTR,gfat/cap/d,IND,WHEA,SSP2,2000,2.5
NUTR,gfat/cap/d,IND,WHEA,SSP2,2010,2.5
NUTR,gfat/cap/d,IND,WHEA,SSP2,2020,2.4
NUTR,gfat/cap/d,IND,WHEA,SSP2,2030,2.4
NUTR,gfat/cap/d,IND,WHEA,SSP2,2040,2.4
NUTR,gfat/cap/d,IND,WHEA,SSP2,2050,2.3
NUTR,gfat/cap/d,IND,CASS,SSP2,2000,0
NUTR,gfat/cap/d,IND,CASS,SSP2,2010,0
NUTR,gfat/cap/d,IND,CASS,SSP2,2020,0
NUTR,gfat/cap/d,IND,CASS,SSP2,2030,0
NUTR,gfat/cap/d,IND,CASS,SSP2,2040,0
NUTR,gfat/cap/d,IND,CASS,SSP2,2050,0
NUTR,gfat/cap/d,IND,PLSN,SSP2,2000,0.5
NUTR,gfat/cap/d,IND,PLSN,SSP2,2010,0.6
NUTR,gfat/cap/d,IND,PLSN,SSP2,2020,0.7
NUTR,gfat/cap/d,IND,PLSN,SSP2,2030,0.7
NUTR,gfat/cap/d,IND,PLSN,SSP2,2040,0.6
NUTR,gfat/cap/d,IND,PLSN,SSP2,2050,0.6
NUTR,gfat/cap/d,IND,BEAN,SSP2,2000,0.1
NUTR,gfat/cap/d,IND,BEAN,SSP2,2010,0.1
NUTR,gfat/cap/d,IND,BEAN,SSP2,2020,0.1
NUTR,gfat/cap/d,IND,BEAN,SSP2,2030,0.1
NUTR,gfat/cap/d,IND,BEAN,SSP2,2040,0.1
NUTR,gfat/cap/d,IND,BEAN,SSP2,2050,0.1
NUTR,gfat/cap/d,IND,COTO,SSP2,2000,1.1
NUTR,gfat/cap/d,IND,COTO,SSP2,2010,3.2
NUTR,gfat/cap/d,IND,COTO,SSP2,2020,4
NUTR,gfat/cap/d,IND,COTO,SSP2,2030,5.1
NUTR,gfat/cap/d,IND,COTO,SSP2,2040,5.6
NUTR,gfat/cap/d,IND,COTO,SSP2,2050,5.9
NUTR,gfat/cap/d,IND,GNUO,SSP2,2000,4
NUTR,gfat/cap/d,IND,GNUO,SSP2,2010,4.9
NUTR,gfat/cap/d,IND,GNUO,SSP2,2020,5.8
NUTR,gfat/cap/d,IND,GNUO,SSP2,2030,6.4
NUTR,gfat/cap/d,IND,GNUO,SSP2,2040,7
NUTR,gfat/cap/d,IND,GNUO,SSP2,2050,7.4
NUTR,gfat/cap/d,IND,CORO,SSP2,2000,0
NUTR,gfat/cap/d,IND,CORO,SSP2,2010,0
