Var,Unit,Reg,Item,Macro,Year,Val
FEED,1000 t dm,CHN,CASS,SSP2,2000,728.855
FOOD,1000 t dm,CHN,CASS,SSP2,2000,352.922
PROD,1000 t dm,CHN,CASS,SSP2,2000,801.747
OTHU,1000 t dm,CHN,CASS,SSP2,2000,412.949
CONS,1000 t,IND,CASS,SSP2,2000,6363.692
FOOD,1000 t,IND,CASS,SSP2,2000,5504.792
PROD,1000 t,IND,CASS,SSP2,2000,6375.954
OTHU,1000 t,IND,CASS,SSP2,2000,858.9
CONS,1000 t dm,IND,CASS,SSP2,2000,1336.375
FOOD,1000 t dm,IND,CASS,SSP2,2000,1156.006
PROD,1000 t dm,IND,CASS,SSP2,2000,1338.95
OTHU,1000 t dm,IND,CASS,SSP2,2000,180.369
CONS,1000 t,WLD,CASS,SSP2,2000,176826.172
FEED,1000 t,WLD,CASS,SSP2,2000,38128.725
FOOD,1000 t,WLD,CASS,SSP2,2000,93993.607
PROD,1000 t,WLD,CASS,SSP2,2000,176826.172
OTHU,1000 t,WLD,CASS,SSP2,2000,44703.84
CONS,1000 t dm,WLD,CASS,SSP2,2000,37133.496
FEED,1000 t dm,WLD,CASS,SSP2,2000,8007.032
FOOD,1000 t dm,WLD,CASS,SSP2,2000,19738.657
PROD,1000 t dm,WLD,CASS,SSP2,2000,37133.496
OTHU,1000 t dm,WLD,CASS,SSP2,2000,9387.806
CONS,1000 t,OSA,CASS,SSP2,2000,8792.74
FEED,1000 t,OSA,CASS,SSP2,2000,2994.463
FOOD,1000 t,OSA,CASS,SSP2,2000,4098.491
PROD,1000 t,OSA,CASS,SSP2,2000,8842.428
OTHU,1000 t,OSA,CASS,SSP2,2000,1699.785
CONS,1000 t dm,OSA,CASS,SSP2,2000,1846.475
FEED,1000 t dm,OSA,CASS,SSP2,2000,628.837
FOOD,1000 t dm,OSA,CASS,SSP2,2000,860.683
PROD,1000 t dm,OSA,CASS,SSP2,2000,1856.91
OTHU,1000 t dm,OSA,CASS,SSP2,2000,356.955
CONS,1000 t,EUR,CASS,SSP2,2000,5717.138
FEED,1000 t,EUR,CASS,SSP2,2000,4876.183
FOOD,1000 t,EUR,CASS,SSP2,2000,13.81
OTHU,1000 t,EUR,CASS,SSP2,2000,827.144
CONS,1000 t dm,EUR,CASS,SSP2,2000,1200.599
FEED,1000 t dm,EUR,CASS,SSP2,2000,1023.998
FOOD,1000 t dm,EUR,CASS,SSP2,2000,2.9
OTHU,1000 t dm,EUR,CASS,SSP2,2000,173.7
CONS,1000 t,MEN,CASS,SSP2,2000,127.315
FEED,1000 t,MEN,CASS,SSP2,2000,102.665
FOOD,1000 t,MEN,CASS,SSP2,2000,14.721
OTHU,1000 t,MEN,CASS,SSP2,2000,9.929
CONS,1000 t dm,MEN,CASS,SSP2,2000,26.736
FEED,1000 t dm,MEN,CASS,SSP2,2000,21.56
FOOD,1000 t dm,MEN,CASS,SSP2,2000,3.092
OTHU,1000 t dm,MEN,CASS,SSP2,2000,2.085
CONS,1000 t,SSA,CASS,SSP2,2000,97034.034
FEED,1000 t,SSA,CASS,SSP2,2000,12703.518
FOOD,1000 t,SSA,CASS,SSP2,2000,58820.607
PROD,1000 t,SSA,CASS,SSP2,2000,96905.715
OTHU,1000 t,SSA,CASS,SSP2,2000,25509.909
CONS,1000 t dm,SSA,CASS,SSP2,2000,20377.147
FEED,1000 t dm,SSA,CASS,SSP2,2000,2667.739
FOOD,1000 t dm,SSA,CASS,SSP2,2000,12352.327
PROD,1000 t dm,SSA,CASS,SSP2,2000,20350.2
OTHU,1000 t dm,SSA,CASS,SSP2,2000,5357.081
CONS,1000 t,SEA,CASS,SSP2,2000,29245.934
FEED,1000 t,SEA,CASS,SSP2,2000,2830.042
FOOD,1000 t,SEA,CASS,SSP2,2000,17061.119
PROD,1000 t,SEA,CASS,SSP2,2000,38641.513
OTHU,1000 t,SEA,CASS,SSP2,2000,9354.773
CONS,1000 t dm,SEA,CASS,SSP2,2000,6141.646
FEED,1000 t dm,SEA,CASS,SSP2,2000,594.309
FOOD,1000 t dm,SEA,CASS,SSP2,2000,3582.835
PROD,1000 t dm,SEA,CASS,SSP2,2000,8114.718
OTHU,1000 t dm,SEA,CASS,SSP2,2000,1964.502
CONS,1000 t,OAS,CASS,SSP2,2000,342.998
FEED,1000 t,OAS,CASS,SSP2,2000,61.497
FOOD,1000 t,OAS,CASS,SSP2,2000,220.863
PROD,1000 t,OAS,CASS,SSP2,2000,402.608
OTHU,1000 t,OAS,CASS,SSP2,2000,60.639
CONS,1000 t dm,OAS,CASS,SSP2,2000,72.03
FEED,1000 t dm,OAS,CASS,SSP2,2000,12.914
FOOD,1000 t dm,OAS,CASS,SSP2,2000,46.381
PROD,1000 t dm,OAS,CASS,SSP2,2000,84.548
OTHU,1000 t dm,OAS,CASS,SSP2,2000,12.734
CONS,1000 t,ANZ,CHKP,SSP2,2000,43.539
FOOD,1000 t,ANZ,CHKP,SSP2,2000,12.3
PROD,1000 t,ANZ,CHKP,SSP2,2000,188.86
OTHU,1000 t,ANZ,CHKP,SSP2,2000,31.239
CONS,1000 t dm,ANZ,CHKP,SSP2,2000,39.185
FOOD,1000 t dm,ANZ,CHKP,SSP2,2000,11.07
PROD,1000 t dm,ANZ,CHKP,SSP2,2000,169.974
OTHU,1000 t dm,ANZ,CHKP,SSP2,2000,28.115
CONS,1000 t,USA,CHKP,SSP2,2000,2.918
OTHU,1000 t,USA,CHKP,SSP2,2000,2.918
CONS,1000 t dm,USA,CHKP,SSP2,2000,2.626
OTHU,1000 t dm,USA,CHKP,SSP2,2000,2.626
CONS,1000 t,FSU,CHKP,SSP2,2000,29.409
FEED,1000 t,FSU,CHKP,SSP2,2000,2.198
FOOD,1000 t,FSU,CHKP,SSP2,2000,3.463
OTHU,1000 t,FSU,CHKP,SSP2,2000,23.748
CONS,1000 t dm,FSU,CHKP,SSP2,2000,26.468
FEED,1000 t dm,FSU,CHKP,SSP2,2000,1.978
FOOD,1000 t dm,FSU,CHKP,SSP2,2000,3.117
OTHU,1000 t dm,FSU,CHKP,SSP2,2000,21.373
CONS,1000 t,BRA,CHKP,SSP2,2000,3.422
FOOD,1000 t,BRA,CHKP,SSP2,2000,3.422
CONS,1000 t dm,BRA,CHKP,SSP2,2000,3.08
FOOD,1000 t dm,BRA,CHKP,SSP2,2000,3.08
CONS,1000 t,CAN,CHKP,SSP2,2000,173.142
FEED,1000 t,CAN,CHKP,SSP2,2000,88.876
FOOD,1000 t,CAN,CHKP,SSP2,2000,34.56
PROD,1000 t,CAN,CHKP,SSP2,2000,246.798
OTHU,1000 t,CAN,CHKP,SSP2,2000,49.706
CONS,1000 t dm,CAN,CHKP,SSP2,2000,155.828
FEED,1000 t dm,CAN,CHKP,SSP2,2000,79.989
FOOD,1000 t dm,CAN,CHKP,SSP2,2000,31.104
PROD,1000 t dm,CAN,CHKP,SSP2,2000,222.118
OTHU,1000 t dm,CAN,CHKP,SSP2,2000,44.735
CONS,1000 t,CHN,CHKP,SSP2,2000,7.364
FEED,1000 t,CHN,CHKP,SSP2,2000,6.199
FOOD,1000 t,CHN,CHKP,SSP2,2000,0.38
OTHU,1000 t,CHN,CHKP,SSP2,2000,0.784
CONS,1000 t dm,CHN,CHKP,SSP2,2000,6.627
FEED,1000 t dm,CHN,CHKP,SSP2,2000,5.579
FOOD,1000 t dm,CHN,CHKP,SSP2,2000,0.342
OTHU,1000 t dm,CHN,CHKP,SSP2,2000,0.706
CONS,1000 t,IND,CHKP,SSP2,2000,5579.129
FEED,1000 t,IND,CHKP,SSP2,2000,996.19
FOOD,1000 t,IND,CHKP,SSP2,2000,4398.367
PROD,1000 t,IND,CHKP,SSP2,2000,5476.96
OTHU,1000 t,IND,CHKP,SSP2,2000,184.573
CONS,1000 t dm,IND,CHKP,SSP2,2000,5021.216
FEED,1000 t dm,IND,CHKP,SSP2,2000,896.571
FOOD,1000 t dm,IND,CHKP,SSP2,2000,3958.53
PROD,1000 t dm,IND,CHKP,SSP2,2000,4929.264
OTHU,1000 t dm,IND,CHKP,SSP2,2000,166.116
CONS,1000 t,WLD,CHKP,SSP2,2000,8221.909
FEED,1000 t,WLD,CHKP,SSP2,2000,1621.676
FOOD,1000 t,WLD,CHKP,SSP2,2000,6100.478
PROD,1000 t,WLD,CHKP,SSP2,2000,8221.909
OTHU,1000 t,WLD,CHKP,SSP2,2000,499.755
CONS,1000 t dm,WLD,CHKP,SSP2,2000,7399.718
FEED,1000 t dm,WLD,CHKP,SSP2,2000,1459.508
FOOD,1000 t dm,WLD,CHKP,SSP2,2000,5490.43
PROD,1000 t dm,WLD,CHKP,SSP2,2000,7399.718
OTHU,1000 t dm,WLD,CHKP,SSP2,2000,449.78
CONS,1000 t,OSA,CHKP,SSP2,2000,126.82
FEED,1000 t,OSA,CHKP,SSP2,2000,37.125
FOOD,1000 t,OSA,CHKP,SSP2,2000,50.361
PROD,1000 t,OSA,CHKP,SSP2,2000,218.104
OTHU,1000 t,OSA,CHKP,SSP2,2000,39.334
CONS,1000 t dm,OSA,CHKP,SSP2,2000,114.138
FEED,1000 t dm,OSA,CHKP,SSP2,2000,33.413
FOOD,1000 t dm,OSA,CHKP,SSP2,2000,45.325
PROD,1000 t dm,OSA,CHKP,SSP2,2000,196.293
OTHU,1000 t dm,OSA,CHKP,SSP2,2000,35.401
CONS,1000 t,EUR,CHKP,SSP2,2000,181.726
FEED,1000 t,EUR,CHKP,SSP2,2000,27.464
FOOD,1000 t,EUR,CHKP,SSP2,2000,144.751
PROD,1000 t,EUR,CHKP,SSP2,2000,67.598
OTHU,1000 t,EUR,CHKP,SSP2,2000,9.511
CONS,1000 t dm,EUR,CHKP,SSP2,2000,163.553
FEED,1000 t dm,EUR,CHKP,SSP2,2000,24.718
FOOD,1000 t dm,EUR,CHKP,SSP2,2000,130.276
PROD,1000 t dm,EUR,CHKP,SSP2,2000,60.838
OTHU,1000 t dm,EUR,CHKP,SSP2,2000,8.56
CONS,1000 t,MEN,CHKP,SSP2,2000,982.114
FEED,1000 t,MEN,CHKP,SSP2,2000,234.832
FOOD,1000 t,MEN,CHKP,SSP2,2000,650.367
PROD,1000 t,MEN,CHKP,SSP2,2000,1081.634
OTHU,1000 t,MEN,CHKP,SSP2,2000,96.915
CONS,1000 t dm,MEN,CHKP,SSP2,2000,883.903
FEED,1000 t dm,MEN,CHKP,SSP2,2000,211.349
FOOD,1000 t dm,MEN,CHKP,SSP2,2000,585.33
PROD,1000 t dm,MEN,CHKP,SSP2,2000,973.471
OTHU,1000 t dm,MEN,CHKP,SSP2,2000,87.223
CONS,1000 t,SSA,CHKP,SSP2,2000,238.777
FEED,1000 t,SSA,CHKP,SSP2,2000,7.168
FOOD,1000 t,SSA,CHKP,SSP2,2000,200.009
PROD,1000 t,SSA,CHKP,SSP2,2000,235.504
OTHU,1000 t,SSA,CHKP,SSP2,2000,31.6
CONS,1000 t dm,SSA,CHKP,SSP2,2000,214.899
FEED,1000 t dm,SSA,CHKP,SSP2,2000,6.451
FOOD,1000 t dm,SSA,CHKP,SSP2,2000,180.008
PROD,1000 t dm,SSA,CHKP,SSP2,2000,211.954
OTHU,1000 t dm,SSA,CHKP,SSP2,2000,28.44
CONS,1000 t,SEA,CHKP,SSP2,2000,108.304
FEED,1000 t,SEA,CHKP,SSP2,2000,7.5
FOOD,1000 t,SEA,CHKP,SSP2,2000,98.995
PROD,1000 t,SEA,CHKP,SSP2,2000,114.462
OTHU,1000 t,SEA,CHKP,SSP2,2000,1.809
CONS,1000 t dm,SEA,CHKP,SSP2,2000,97.474
FEED,1000 t dm,SEA,CHKP,SSP2,2000,6.75
FOOD,1000 t dm,SEA,CHKP,SSP2,2000,89.096
PROD,1000 t dm,SEA,CHKP,SSP2,2000,103.015
OTHU,1000 t dm,SEA,CHKP,SSP2,2000,1.628
CONS,1000 t,OAS,CHKP,SSP2,2000,745.244
FEED,1000 t,OAS,CHKP,SSP2,2000,214.122
FOOD,1000 t,OAS,CHKP,SSP2,2000,503.503
PROD,1000 t,OAS,CHKP,SSP2,2000,591.99
OTHU,1000 t,OAS,CHKP,SSP2,2000,27.62
CONS,1000 t dm,OAS,CHKP,SSP2,2000,670.72
FEED,1000 t dm,OAS,CHKP,SSP2,2000,192.71
FOOD,1000 t dm,OAS,CHKP,SSP2,2000,453.152
PROD,1000 t dm,OAS,CHKP,SSP2,2000,532.791
OTHU,1000 t dm,OAS,CHKP,SSP2,2000,24.858
CONS,1000 t,ANZ,CORN,SSP2,2000,555.828
FEED,1000 t,ANZ,CORN,SSP2,2000,359.386
FOOD,1000 t,ANZ,CORN,SSP2,2000,121.78
PROD,1000 t,ANZ,CORN,SSP2,2000,540.197
OTHU,1000 t,ANZ,CORN,SSP2,2000,74.661
CONS,1000 t dm,ANZ,CORN,SSP2,2000,472.453
FEED,1000 t dm,ANZ,CORN,SSP2,2000,305.479
FOOD,1000 t dm,ANZ,CORN,SSP2,2000,103.513
PROD,1000 t dm,ANZ,CORN,SSP2,2000,459.167
OTHU,1000 t dm,ANZ,CORN,SSP2,2000,63.462
CONS,1000 t,USA,CORN,SSP2,2000,193001.837
FEED,1000 t,USA,CORN,SSP2,2000,167359.448
FOOD,1000 t,USA,CORN,SSP2,2000,9757.758
PROD,1000 t,USA,CORN,SSP2,2000,241317.493
OTHU,1000 t,USA,CORN,SSP2,2000,15884.631
CONS,1000 t dm,USA,CORN,SSP2,2000,164051.561
FEED,1000 t dm,USA,CORN,SSP2,2000,142255.53
FOOD,1000 t dm,USA,CORN,SSP2,2000,8294.094
PROD,1000 t dm,USA,CORN,SSP2,2000,205119.869
OTHU,1000 t dm,USA,CORN,SSP2,2000,13501.936
CONS,1000 t,FSU,CORN,SSP2,2000,7956.568
FEED,1000 t,FSU,CORN,SSP2,2000,5507.851
FOOD,1000 t,FSU,CORN,SSP2,2000,1692.65
PROD,1000 t,FSU,CORN,SSP2,2000,6732.733
OTHU,1000 t,FSU,CORN,SSP2,2000,756.067
CONS,1000 t dm,FSU,CORN,SSP2,2000,6763.083
FEED,1000 t dm,FSU,CORN,SSP2,2000,4681.674
FOOD,1000 t dm,FSU,CORN,SSP2,2000,1438.752
PROD,1000 t dm,FSU,CORN,SSP2,2000,5722.823
OTHU,1000 t dm,FSU,CORN,SSP2,2000,642.657
CONS,1000 t,BRA,CORN,SSP2,2000,33524.957
FEED,1000 t,BRA,CORN,SSP2,2000,26548.67
FOOD,1000 t,BRA,CORN,SSP2,2000,3694.103
PROD,1000 t,BRA,CORN,SSP2,2000,34207.271
OTHU,1000 t,BRA,CORN,SSP2,2000,3282.184
CONS,1000 t dm,BRA,CORN,SSP2,2000,28496.213
FEED,1000 t dm,BRA,CORN,SSP2,2000,22566.37
FOOD,1000 t dm,BRA,CORN,SSP2,2000,3139.988
PROD,1000 t dm,BRA,CORN,SSP2,2000,29076.18
OTHU,1000 t dm,BRA,CORN,SSP2,2000,2789.856
CONS,1000 t,CAN,CORN,SSP2,2000,10522.311
FEED,1000 t,CAN,CORN,SSP2,2000,8061.994
FOOD,1000 t,CAN,CORN,SSP2,2000,1314.71
PROD,1000 t,CAN,CORN,SSP2,2000,8457.849
OTHU,1000 t,CAN,CORN,SSP2,2000,1145.607
CONS,1000 t dm,CAN,CORN,SSP2,2000,8943.964
FEED,1000 t dm,CAN,CORN,SSP2,2000,6852.695
FOOD,1000 t dm,CAN,CORN,SSP2,2000,1117.504
PROD,1000 t dm,CAN,CORN,SSP2,2000,7189.171
OTHU,1000 t dm,CAN,CORN,SSP2,2000,973.765
CONS,1000 t,CHN,CORN,SSP2,2000,119530.322
FEED,1000 t,CHN,CORN,SSP2,2000,81650.578
FOOD,1000 t,CHN,CORN,SSP2,2000,18949.41
PROD,1000 t,CHN,CORN,SSP2,2000,120940.55
OTHU,1000 t,CHN,CORN,SSP2,2000,18930.334
CONS,1000 t dm,CHN,CORN,SSP2,2000,101600.774
FEED,1000 t dm,CHN,CORN,SSP2,2000,69402.991
FOOD,1000 t dm,CHN,CORN,SSP2,2000,16106.998
PROD,1000 t dm,CHN,CORN,SSP2,2000,102799.468
OTHU,1000 t dm,CHN,CORN,SSP2,2000,16090.784
CONS,1000 t,IND,CORN,SSP2,2000,12053.022
FEED,1000 t,IND,CORN,SSP2,2000,5746.646
FOOD,1000 t,IND,CORN,SSP2,2000,4144.4
PROD,1000 t,IND,CORN,SSP2,2000,11697.862
OTHU,1000 t,IND,CORN,SSP2,2000,2161.976
CONS,1000 t dm,IND,CORN,SSP2,2000,10245.068
FEED,1000 t dm,IND,CORN,SSP2,2000,4884.649
FOOD,1000 t dm,IND,CORN,SSP2,2000,3522.74
PROD,1000 t dm,IND,CORN,SSP2,2000,9943.183
OTHU,1000 t dm,IND,CORN,SSP2,2000,1837.679
CONS,1000 t,WLD,CORN,SSP2,2000,606178.392
FEED,1000 t,WLD,CORN,SSP2,2000,416544.969
FOOD,1000 t,WLD,CORN,SSP2,2000,115150.883
PROD,1000 t,WLD,CORN,SSP2,2000,606178.392
OTHU,1000 t,WLD,CORN,SSP2,2000,74482.54
CONS,1000 t dm,WLD,CORN,SSP2,2000,515251.633
FEED,1000 t dm,WLD,CORN,SSP2,2000,354063.223
FOOD,1000 t dm,WLD,CORN,SSP2,2000,97878.251
PROD,1000 t dm,WLD,CORN,SSP2,2000,515251.633
OTHU,1000 t dm,WLD,CORN,SSP2,2000,63310.159
CONS,1000 t,OSA,CORN,SSP2,2000,48160.757
FEED,1000 t,OSA,CORN,SSP2,2000,19024.015
FOOD,1000 t,OSA,CORN,SSP2,2000,19822.489
PROD,1000 t,OSA,CORN,SSP2,2000,44179.915
OTHU,1000 t,OSA,CORN,SSP2,2000,9314.253
CONS,1000 t dm,OSA,CORN,SSP2,2000,40936.643
FEED,1000 t dm,OSA,CORN,SSP2,2000,16170.413
FOOD,1000 t dm,OSA,CORN,SSP2,2000,16849.116
PROD,1000 t dm,OSA,CORN,SSP2,2000,37552.928
OTHU,1000 t dm,OSA,CORN,SSP2,2000,7917.115
CONS,1000 t,EUR,CORN,SSP2,2000,63860.291
FEED,1000 t,EUR,CORN,SSP2,2000,50136.601
FOOD,1000 t,EUR,CORN,SSP2,2000,7185.645
PROD,1000 t,EUR,CORN,SSP2,2000,65808.157
OTHU,1000 t,EUR,CORN,SSP2,2000,6538.044
CONS,1000 t dm,EUR,CORN,SSP2,2000,54281.247
FEED,1000 t dm,EUR,CORN,SSP2,2000,42616.111
FOOD,1000 t dm,EUR,CORN,SSP2,2000,6107.798
PROD,1000 t dm,EUR,CORN,SSP2,2000,55936.934
OTHU,1000 t dm,EUR,CORN,SSP2,2000,5557.338
CONS,1000 t,MEN,CORN,SSP2,2000,25199.077
FEED,1000 t,MEN,CORN,SSP2,2000,13609.52
FOOD,1000 t,MEN,CORN,SSP2,2000,8629.436
PROD,1000 t,MEN,CORN,SSP2,2000,10405.304
OTHU,1000 t,MEN,CORN,SSP2,2000,2960.12
CONS,1000 t dm,MEN,CORN,SSP2,2000,21419.215
FEED,1000 t dm,MEN,CORN,SSP2,2000,11568.092
FOOD,1000 t dm,MEN,CORN,SSP2,2000,7335.021
PROD,1000 t dm,MEN,CORN,SSP2,2000,8844.509
OTHU,1000 t dm,MEN,CORN,SSP2,2000,2516.102
CONS,1000 t,SSA,CORN,SSP2,2000,38397.329
FEED,1000 t,SSA,CORN,SSP2,2000,6332.693
FOOD,1000 t,SSA,CORN,SSP2,2000,25831.799
PROD,1000 t,SSA,CORN,SSP2,2000,35894.212
OTHU,1000 t,SSA,CORN,SSP2,2000,6232.837
CONS,1000 t dm,SSA,CORN,SSP2,2000,32637.729
FEED,1000 t dm,SSA,CORN,SSP2,2000,5382.789
FOOD,1000 t dm,SSA,CORN,SSP2,2000,21957.029
PROD,1000 t dm,SSA,CORN,SSP2,2000,30510.08
OTHU,1000 t dm,SSA,CORN,SSP2,2000,5297.911
CONS,1000 t,SEA,CORN,SSP2,2000,49817.775
FEED,1000 t,SEA,CORN,SSP2,2000,31497.508
FOOD,1000 t,SEA,CORN,SSP2,2000,11495.393
PROD,1000 t,SEA,CORN,SSP2,2000,22706.965
OTHU,1000 t,SEA,CORN,SSP2,2000,6824.873
CONS,1000 t dm,SEA,CORN,SSP2,2000,42345.109
FEED,1000 t dm,SEA,CORN,SSP2,2000,26772.882
FOOD,1000 t dm,SEA,CORN,SSP2,2000,9771.084
PROD,1000 t dm,SEA,CORN,SSP2,2000,19300.92
OTHU,1000 t dm,SEA,CORN,SSP2,2000,5801.142
CONS,1000 t,OAS,CORN,SSP2,2000,3598.32
FEED,1000 t,OAS,CORN,SSP2,2000,710.056
FOOD,1000 t,OAS,CORN,SSP2,2000,2511.31
PROD,1000 t,OAS,CORN,SSP2,2000,3289.882
OTHU,1000 t,OAS,CORN,SSP2,2000,376.954
CONS,1000 t dm,OAS,CORN,SSP2,2000,3058.572
FEED,1000 t dm,OAS,CORN,SSP2,2000,603.548
FOOD,1000 t dm,OAS,CORN,SSP2,2000,2134.613
PROD,1000 t dm,OAS,CORN,SSP2,2000,2796.4
OTHU,1000 t dm,OAS,CORN,SSP2,2000,320.411
CONS,1000 t,ANZ,COTT,SSP2,2000,428.072
FEED,1000 t,ANZ,COTT,SSP2,2000,10.776
FOOD,1000 t,ANZ,COTT,SSP2,2000,370.637
PROD,1000 t,ANZ,COTT,SSP2,2000,1039.007
OTHU,1000 t,ANZ,COTT,SSP2,2000,46.659
CONS,1000 t dm,ANZ,COTT,SSP2,2000,389.545
FEED,1000 t dm,ANZ,COTT,SSP2,2000,9.806
FOOD,1000 t dm,ANZ,COTT,SSP2,2000,337.28
PROD,1000 t dm,ANZ,COTT,SSP2,2000,945.496
OTHU,1000 t dm,ANZ,COTT,SSP2,2000,42.46
CONS,1000 t,USA,COTT,SSP2,2000,5397.94
FEED,1000 t,USA,COTT,SSP2,2000,3343.666
FOOD,1000 t,USA,COTT,SSP2,2000,808.23
PROD,1000 t,USA,COTT,SSP2,2000,5763.451
OTHU,1000 t,USA,COTT,SSP2,2000,1246.044
CONS,1000 t dm,USA,COTT,SSP2,2000,4912.126
FEED,1000 t dm,USA,COTT,SSP2,2000,3042.736
FOOD,1000 t dm,USA,COTT,SSP2,2000,735.489
PROD,1000 t dm,USA,COTT,SSP2,2000,5244.741
OTHU,1000 t dm,USA,COTT,SSP2,2000,1133.9
CONS,1000 t,FSU,COTT,SSP2,2000,3164.4
FEED,1000 t,FSU,COTT,SSP2,2000,751.829
FOOD,1000 t,FSU,COTT,SSP2,2000,2233.08
PROD,1000 t,FSU,COTT,SSP2,2000,2940.298
OTHU,1000 t,FSU,COTT,SSP2,2000,179.491
CONS,1000 t dm,FSU,COTT,SSP2,2000,2879.604
FEED,1000 t dm,FSU,COTT,SSP2,2000,684.164
FOOD,1000 t dm,FSU,COTT,SSP2,2000,2032.103
PROD,1000 t dm,FSU,COTT,SSP2,2000,2675.671
OTHU,1000 t dm,FSU,COTT,SSP2,2000,163.336
CONS,1000 t,BRA,COTT,SSP2,2000,1000.826
FEED,1000 t,BRA,COTT,SSP2,2000,37.191
FOOD,1000 t,BRA,COTT,SSP2,2000,843.01
PROD,1000 t,BRA,COTT,SSP2,2000,1184.848
OTHU,1000 t,BRA,COTT,SSP2,2000,120.625
CONS,1000 t dm,BRA,COTT,SSP2,2000,910.751
FEED,1000 t dm,BRA,COTT,SSP2,2000,33.844
FOOD,1000 t dm,BRA,COTT,SSP2,2000,767.139
PROD,1000 t dm,BRA,COTT,SSP2,2000,1078.211
OTHU,1000 t dm,BRA,COTT,SSP2,2000,109.769
CONS,1000 t,CAN,COTT,SSP2,2000,232.674
FOOD,1000 t,CAN,COTT,SSP2,2000,7.04
OTHU,1000 t,CAN,COTT,SSP2,2000,225.634
CONS,1000 t dm,CAN,COTT,SSP2,2000,211.733
FOOD,1000 t dm,CAN,COTT,SSP2,2000,6.406
OTHU,1000 t dm,CAN,COTT,SSP2,2000,205.327
CONS,1000 t,CHN,COTT,SSP2,2000,9105.177
FEED,1000 t,CHN,COTT,SSP2,2000,1360.237
FOOD,1000 t,CHN,COTT,SSP2,2000,4702.85
PROD,1000 t,CHN,COTT,SSP2,2000,9187.364
OTHU,1000 t,CHN,COTT,SSP2,2000,3042.09
CONS,1000 t dm,CHN,COTT,SSP2,2000,8285.711
FEED,1000 t dm,CHN,COTT,SSP2,2000,1237.816
FOOD,1000 t dm,CHN,COTT,SSP2,2000,4279.594
PROD,1000 t dm,CHN,COTT,SSP2,2000,8360.501
OTHU,1000 t dm,CHN,COTT,SSP2,2000,2768.302
CONS,1000 t,IND,COTT,SSP2,2000,3676.725
FEED,1000 t,IND,COTT,SSP2,2000,987.576
FOOD,1000 t,IND,COTT,SSP2,2000,2017.37
PROD,1000 t,IND,COTT,SSP2,2000,3536.95
OTHU,1000 t,IND,COTT,SSP2,2000,671.778
CONS,1000 t dm,IND,COTT,SSP2,2000,3345.819
FEED,1000 t dm,IND,COTT,SSP2,2000,898.695
FOOD,1000 t dm,IND,COTT,SSP2,2000,1835.807
PROD,1000 t dm,IND,COTT,SSP2,2000,3218.625
OTHU,1000 t dm,IND,COTT,SSP2,2000,611.318
CONS,1000 t,WLD,COTT,SSP2,2000,33720.219
FEED,1000 t,WLD,COTT,SSP2,2000,8110.849
FOOD,1000 t,WLD,COTT,SSP2,2000,17093.184
PROD,1000 t,WLD,COTT,SSP2,2000,33720.219
OTHU,1000 t,WLD,COTT,SSP2,2000,8516.185
CONS,1000 t dm,WLD,COTT,SSP2,2000,30685.399
FEED,1000 t dm,WLD,COTT,SSP2,2000,7380.873
FOOD,1000 t dm,WLD,COTT,SSP2,2000,15554.797
PROD,1000 t dm,WLD,COTT,SSP2,2000,30685.399
OTHU,1000 t dm,WLD,COTT,SSP2,2000,7749.729
CONS,1000 t,OSA,COTT,SSP2,2000,1008.316
FEED,1000 t,OSA,COTT,SSP2,2000,36.133
FOOD,1000 t,OSA,COTT,SSP2,2000,416.156
PROD,1000 t,OSA,COTT,SSP2,2000,810.916
OTHU,1000 t,OSA,COTT,SSP2,2000,556.028
CONS,1000 t dm,OSA,COTT,SSP2,2000,917.568
FEED,1000 t dm,OSA,COTT,SSP2,2000,32.881
FOOD,1000 t dm,OSA,COTT,SSP2,2000,378.702
PROD,1000 t dm,OSA,COTT,SSP2,2000,737.934
OTHU,1000 t dm,OSA,COTT,SSP2,2000,505.985
CONS,1000 t,EUR,COTT,SSP2,2000,995.349
FEED,1000 t,EUR,COTT,SSP2,2000,95.236
FOOD,1000 t,EUR,COTT,SSP2,2000,179.17
PROD,1000 t,EUR,COTT,SSP2,2000,863.422
OTHU,1000 t,EUR,COTT,SSP2,2000,720.943
CONS,1000 t dm,EUR,COTT,SSP2,2000,905.767
FEED,1000 t dm,EUR,COTT,SSP2,2000,86.665
FOOD,1000 t dm,EUR,COTT,SSP2,2000,163.045
PROD,1000 t dm,EUR,COTT,SSP2,2000,785.714
OTHU,1000 t dm,EUR,COTT,SSP2,2000,656.058
CONS,1000 t,MEN,COTT,SSP2,2000,2824.66
FEED,1000 t,MEN,COTT,SSP2,2000,136.203
FOOD,1000 t,MEN,COTT,SSP2,2000,2413.22
PROD,1000 t,MEN,COTT,SSP2,2000,2666.433
OTHU,1000 t,MEN,COTT,SSP2,2000,275.237
CONS,1000 t dm,MEN,COTT,SSP2,2000,2570.441
FEED,1000 t dm,MEN,COTT,SSP2,2000,123.945
FOOD,1000 t dm,MEN,COTT,SSP2,2000,2196.03
PROD,1000 t dm,MEN,COTT,SSP2,2000,2426.454
OTHU,1000 t dm,MEN,COTT,SSP2,2000,250.466
CONS,1000 t,SSA,COTT,SSP2,2000,1813.654
FEED,1000 t,SSA,COTT,SSP2,2000,142.465
